-8.58, 90.01, 0
-13.00, 88.84, 0
-23.42, 84.97, 0
-30.09, 81.89, 0
-36.53, 77.16, 0
-38.13, 75.52, 0
-38.99, 74.60, 0
-39.71, 73.78, 0
-40.89, 72.33, 0
-41.89, 71.05, 0
-43.07, 69.48, 0
-43.95, 68.24, 0
-44.76, 67.08, 0
-45.79, 65.59, 0
-46.49, 64.49, 0
-47.40, 63.09, 0
-47.97, 62.12, 0
-48.93, 60.45, 0
-49.81, 58.83, 0
-50.53, 57.36, 0
-51.26, 55.81, 0
-51.89, 54.23, 0
-53.56, 49.07, 0
-54.47, 43.59, 0
-54.86, 39.65, 0
-55.40, 35.25, 0
-56.26, 30.00, 0
